link,date_time,original_text,length,geo_hint,engagement_signal,product_hint,stage,primary_breakdown_point,channel,root_cause,emotion,emotion_severity,summary_insight,actionability_score_5,fixability_score_5,evidence_strength
https://twitter.com/Kumar05Aditya/status/2025082331917398109#m,"Feb 21, 2026",@MSArenaOfficial @Maruti_Corp @suzuki2wheelers @ICICILombard what the hell suzuki when purchased vehicle then provide ICICI policy and when renew by suzuki broking then first number showing ICICI Lombard after incident ICICI rejected claim also suzuki not helping anyhow.,271,unknown,1,unknown,Claims Experience,Claim Rejection,Agent / Advisor,Misrepresentation / Incomplete Explanation,Anger,High,"Customer purchased vehicle insurance from Suzuki which was an ICICI Lombard policy. ICICI Lombard rejected the claim after an incident, and Suzuki is not helping.",3,2,Medium
https://twitter.com/PraveenJain31/status/2024829233223409780#m,"Feb 20, 2026","I have suffered a loss of ₹1,55,074 while renewing my health insurance policy through ICICI Lombard.  On 14-15 Feb 2026, an individual named “Mohit Patidar” contacted me quoting Employee ID ILOM1026590, which I verified with ICICI customer care and was confirmed authentic. He possessed complete and accurate details of my policy number, family members, renewal date, and premium amount. He communicated through customersupport@icicilombardrenewal.com.  Relying on verified credentials and official-looking communication, I made two payments totaling ₹1,55,074.  But later while ensuring, on 17 Feb 2026, ICICI customer care informed me that no payment had been received and my policy was not renewed.  This incident raises extremely serious concerns about data security, internal access controls, and potential exposure of confidential policyholder information at @ICICILombard.  How was such detailed personal and policy data accessed? How did verification systems fail despite confirmation from customer care?  Despite repeated follow-ups, no resolution has been provided. For a middle-class family, ₹1.55 lakh is a significant financial loss.  I urge @ICICILombard to conduct an immediate high-level investigation and provide accountability.   I also request @IRDAI_Official @FinMinIndia @CyberDost @nsitharaman @Sandeep_Bakhshi @RBI @jagograhakjago @ICICIBank @JayThakkar22 @antony_jacob @ms_aicte @ICICIBank_Care @SEBI_India @SEBI_updates  to urgently examine this matter.  Proofs attached.",1496,unknown,1,health,Onboarding & Policy Understanding,Fraudulent Renewal,Agent / Advisor,Misrepresentation / Incomplete Explanation,Betrayal,High,"Customer lost ₹1,55,074 after renewing health insurance through ICICI Lombard. An agent with verified credentials and an official-looking email contacted the customer, took payment, but ICICI Lombard later stated no payment was received and the policy was not renewed. Customer is concerned about data security and internal access controls.",5,3,High
https://twitter.com/kumarmanish3/status/2024788499682234876#m,"Feb 20, 2026",The toll free says to talk to the manager and the manager is not ready to listen and his final words is आपको जो करना है वह करो। The agent strongly says that my case is admissible. If he mis sold the policy I need more clarity from ICICI Lombard. Till now no call from your side.,278,unknown,0,unknown,Onboarding & Policy Understanding,Mis-selling,Agent / Advisor,Misrepresentation / Incomplete Explanation,Confusion,Medium,"Customer is seeking clarity from ICICI Lombard regarding a policy that an agent strongly stated was admissible, but the customer suspects mis-selling. The manager is uncooperative.",4,3,Medium
https://twitter.com/deskawasi80/status/2023412806591385816#m,"Feb 16, 2026","I moved my mom's policy from star health to icici Lombard last year.  Within 2l3 years of paying for policy , these guys raised Prem by 65% even though the age slab(mult of 5yrs) was not in the last year.   Their support is horrible.",233,unknown,0,health,Servicing & Policy Admin,Premium Increase,Agent / Advisor,Product Design or Complexity,Anger,High,"Event: Policy renewal. Process: Customer's mom's health policy was moved to ICICI Lombard. Outcome: Premium was raised by 65% within 2-3 years despite the age slab not changing, and support was described as horrible.",2,2,Medium
https://twitter.com/TravelBluez/status/2023405032713105838#m,"Feb 16, 2026","I’ve officially reached the Find Out stage of ""F*** Around and Find Out."" 🤡  I missed renewing my Health Insurance and I am in a Soup right now  How?  I blocked every unknown number  including my insurance provider - ICICI Lombard because it would always spam me with renewal calls weeks in advance.  The Result:  Calls: Blocked and/or didn't pick up new calls tagged as Spam!  Emails: Went to the Spam folder!   Policy: Lapsed. Dead. Gone.  Now, at 45, trying to buy a new policy is a humbling experience. It’s not an application anymore, I am facing a literal interrogation.  The Insurers: Did you have a cough/cold in the past 30 days? Me: Yes!  Insurer: You are probably asthmatic with pulmonary obstruction? Can you prove that is not the case?  Why do you have back/knee pain? Is your skeleton collapsing?  Why is your BP slightly elevated? Is it because you're 45 or because you're hiding a secret heart condition?  Me: I just didn't pick up the phone, man! I'm not dying, I'm just antisocial! 😭  Apparently, at my age, ""normal health issues"" are viewed by insurance companies as ""walking liability markers.""  I've lost my continuity benefits and I'm being grilled harder than a suspect in a crime thriller.  Moral of the story: Pick up those spam calls - you never know if the joke could turn on you!  Seriously though - I am usually a very organised person with reminders but missed this one.",1400,unknown,11,health,Onboarding & Policy Understanding,Policy Lapsed,Digital / App / Website,Misrepresentation / Incomplete Explanation,Resignation,High,"Event: Missed health insurance renewal due to blocking calls and emails from ICICI Lombard. Process: Customer blocked provider's communication channels, leading to policy lapse. Outcome: Policy lapsed, and now at 45, the customer faces a difficult 'interrogation' to buy a new policy, losing continuity benefits.",3,3,Medium
https://twitter.com/dimpysansoya/status/2023233097597346212#m,"Feb 16, 2026",Icici Lombard भी बहुत अजीब से सवाल करती है एक्सीडेंट के दौरान।  मुजे पूछा गया की आप आ रहे थे के जा रहे थे?  हॉस्पिटल का ४८ घंटे का सबूत दिखाओ।  उसके बाद मैंने कभी नहीं लिया हेल्थ इन्शुरन्स। फ़्राड है सभी।,204,unknown,0,health,Servicing & Policy Admin,Claims Experience,Claims / TPA,Misrepresentation / Incomplete Explanation,Confusion,Medium,Event: Accident. Process: ICICI Lombard asked strange questions about the accident and proof of hospitalization. Outcome: Customer stopped taking health insurance.,3,2,Medium
https://twitter.com/rajeshkuma57013/status/2023074067700416622#m,"Feb 15, 2026","मैने भी icici Lombard ka annual pack liya tha Jab claim ki baat aati to उन्होंने कहा कि आप जानबूझ कर अपने को चोटिल किए है। उसके बाद मैने प्रीमियम भरना बंद कर दिया।  Star Health के कस्टमर का वीडियो वायरल है इसके पीछे का खेल समझिए  भारत में अगर Health Insurance कंपनी प्रीमियम से 100 करोड़ वसूलती है और क्लेम पर सिर्फ 10 करोड़ वापस करती है तब भी उसे रोकने का कोई नियम नहीं है....  लेकिन अमेरिका में अगर Health Insurance कंपनी, 100 करोड़ का प्रीमियम वसूले तो उसके लिए अनिवार्य है कि 80% क्लेम के रूप में वापस दे....  अगर अमेरिका में किसी कंपनी ने सिर्फ 70 फीसदी पैसा ही क्लेम के रूप में लौटाया तो उसे बाकी पैसा कस्टमर को रिफंड करना पड़ता है।",638,unknown,0,health,Servicing & Policy Admin,Claims Experience,Claims / TPA,Misrepresentation / Incomplete Explanation,Betrayal,High,"Event: Took ICICI Lombard annual pack. Process: During claim, ICICI Lombard alleged intentional self-harm. Outcome: Customer stopped paying premium.",4,2,Medium
https://twitter.com/solankisushant/status/2023069275100221826#m,"Feb 15, 2026","I always considered ICICI Lombard one of the most reliable insurers. But after watching the #Venomtech video, I’m genuinely disappointed. Trust matters in insurance, and this has seriously shaken my confidence. I hope #iciciLombard addresses these concerns transparently.#ICICI",277,unknown,1,unknown,Servicing & Policy Admin,Claims Experience,Unknown,Unknown,Disappointment,Medium,Event: Customer had a previous positive view of ICICI Lombard. Process: Watched a video (#Venomtech) that raised concerns. Outcome: Customer's confidence in ICICI Lombard is shaken.,3,3,Low
https://twitter.com/Da_Pushpendra/status/2022999194022363166#m,"Feb 15, 2026",केवल  दो ही कंपनी हैं इस समय जो कहीं तक ठीक है नीवा बुपा और HDFC एर्गो बाकी स्टार हेल्थ और केयर हेल्थ का टाइम गया अब। न इनके पास कस्टमर हैं और न ही क्लेम देने के लिए इनके पास पैसा है। Icici Lombard का मोटर इंश्योरेंस का क्लेम तो अच्छा है बाकी हेल्थ में वो पकड़ अच्छी नहीं बना पाई है अभी तक।,290,unknown,0,motor,Servicing & Policy Admin,Claims Experience,Claims / TPA,Unknown,Resignation,Medium,Event: Customer has ICICI Lombard motor insurance. Process: ICICI Lombard has good motor insurance claims. Outcome: Customer notes ICICI Lombard's health insurance is not as strong.,2,1,Low
https://twitter.com/SU2681472533651/status/2022971195252166769#m,"Feb 15, 2026","I could have been employed at ICICI Lombard for 20 years,   but I would have been rotating the same Rs. 10 crores of premium every year.   Maybe less, which got divided into other relationship managers ? Pande ?   Where are my payments ?",237,unknown,0,unknown,Servicing & Policy Admin,Unknown,Unknown,Unknown,Confusion,Medium,Event: Hypothetical 20 years of employment. Process: Rotating premium. Outcome: Unclear where payments are.,1,1,Low
https://twitter.com/2fdd9dbce44d4ae/status/2022305645035393359#m,"Feb 13, 2026","@ICICILombard @IRDAI_Official @NCH1915 It’s been 20+ days since my car insurance claim was filed and it’s not even processed yet. Endless follow-ups, zero accountability. Worst experience ever. I strongly advise people NOT to take insurance from ICICI Lombard. #worstservice",274,unknown,1,car,Claims Experience,Claims,Unknown,Process / Documentation Friction,Anger,High,"Event: Car insurance claim filed. Process: Claim not processed for over 20 days, endless follow-ups, zero accountability. Outcome: No resolution, strong advice against taking insurance from ICICI Lombard.",4,3,Medium
https://twitter.com/Er_VikasTyagi/status/2022296171939844260#m,"Feb 13, 2026","Very disappointed with the service from ICICI Lombard regarding my motor insurance claim.  Claim not rejected, but full approval is being denied without proper written justification. Every day a new excuse is given.  Request immediate intervention and fair resolution.",268,unknown,0,motor,Claims Experience,Claims,Unknown,Misrepresentation / Incomplete Explanation,Confusion,Medium,"Event: Motor insurance claim filed. Process: Claim not rejected but full approval denied without proper written justification, new excuse given daily. Outcome: Partial approval, request for immediate intervention and fair resolution.",4,3,Medium
https://twitter.com/Er_VikasTyagi/status/2022295150823919967#m,"Feb 13, 2026",Facing repeated delay & partial approval issue with ICICI Lombard motor claim. No clear explanation provided despite multiple follow-ups.  Request urgent review.  @ICICILombard @IRDAI_Official Policy No: 3005/405397572/00/000 Claim No: MOT17266811  #InsuranceClaim #CustomerRights,280,unknown,1,motor,Claims Experience,Claims,Unknown,Process / Documentation Friction,Resignation,Medium,"Event: Motor claim filed. Process: Repeated delay and partial approval, no clear explanation despite multiple follow-ups. Outcome: Partial approval, request for urgent review.",4,3,High
https://twitter.com/Rahul_MS_/status/2022235962508550395#m,"Feb 13, 2026","Congratulations on successfully making your ""comprehensive"" insurance policy completely meaningless. We paid a premium of ₹4.5 Lakhs (₹1.5L per person) for a 5-year promise of security. However, when my father actually required an emergency angioplasty, ICICI Lombard provided nothing but two weeks of silence and a baseless denial. Your ""support"" was non-existent, forcing us to pay the entire hospital bill out of pocket just to secure a discharge. It takes a special kind of corporate audacity to collect nearly half a million rupees in premiums and then vanish the moment a life-threatening emergency occurs.",612,unknown,1,health,Claims Experience,Claims,Unknown,Misrepresentation / Incomplete Explanation,Betrayal,High,"Event: Emergency angioplasty requiring use of comprehensive insurance policy. Process: ICICI Lombard provided two weeks of silence and a baseless denial after collecting a premium of ₹4.5 Lakhs. Outcome: Policy deemed meaningless, forced to pay hospital bill out of pocket.",5,1,High
https://twitter.com/ICICILombard/status/2022220955100307802#m,"Feb 13, 2026","Dear Sachin,  Thank you for contacting ICICI Lombard General Insurance Company Limited.  At the outset, we sincerely regret the inconvenience caused to you.  This in is reference to your case raised through Twitter in regard to claim number MOT171***** is under process and will be completed by 5th march.  We hope to have addressed your issue and thank you for your understanding.",381,unknown,1,health,Servicing & Policy Admin,Claims Experience,Digital / App / Website,Unknown,Resignation,Medium,Customer's claim number MOT171***** raised through Twitter is under process and will be completed by March 5th.,3,3,Medium
https://twitter.com/ICICILombard/status/2022218219583680902#m,"Feb 13, 2026","Dear Jeevan,  Thank you for contacting ICICI Lombard General Insurance Company Limited.  At the outset, we sincerely regret the inconvenience caused to you.  This is in reference to your case raised through Twitter in regard to claim number MOT171***** has been withdrawn as per policy terms & condition.  Kindly check your registered email id for claim related letter.  We hope to have addressed your issue and thank you for your understanding.",445,unknown,0,health,Servicing & Policy Admin,Claims Experience,Digital / App / Website,Process / Documentation Friction,Resignation,Medium,Customer's claim number MOT171***** raised through Twitter has been withdrawn as per policy terms and conditions.,3,3,Medium
https://twitter.com/RajivEnergy/status/2022164212194402389#m,"Feb 13, 2026","Health Proposal 4225202502232577 & 4226202502239189 Before payment I was told: Any dispute & ICICI Lombard give recording of tele-Call, but neither recording given nor ""Corrective Action taken on BLUNDER BY DOCTOR TEAM"" Your Business Processes FAILED miserably ISSUE POLICY TODAY",279,unknown,0,health,Onboarding & Policy Understanding,Claims Experience,Agent / Advisor,Misrepresentation / Incomplete Explanation,Anger,High,"Customer was told ICICI Lombard would provide tele-call recordings for disputes before payment, but recordings were not provided and corrective action was not taken on a doctor team's blunder.",2,2,Medium
https://twitter.com/DineshGhan18156/status/2021897893846958119#m,"Feb 12, 2026","ICICI Lombard – Claim No. MOT17277068 After repeated follow-ups from my side, video survey was conducted. I have been directed to take my vehicle to Ola Authorized Service Centre, Durgapur. I am fully complying with insurer instructions.@IRDAI_Official @ICICILombard",266,"Durgapur, India",2,unknown,Claims Experience,Claims Process,Claims / TPA,Process / Documentation Friction,Resignation,Medium,"Event: Vehicle damage. Process: Claim filed (MOT17277068), video survey conducted after repeated follow-ups, directed to take vehicle to Ola Authorized Service Centre. Outcome: Customer complying with insurer instructions.",3,3,Medium
